_url,name,company_size,industry,about_us,website,founded,company_type,specialties,headquarters_city,headquarters_province,headquarters
https://www.linkedin.com/company/van-deinse-media/,Van Deinse Media,11-50 employees,Publishing,"Van Deinse Media is een full-service uitgeverij met ruim 15 jaar ervaring. Het bedrijf, dat sinds 2010 gevestigd is in het markante Elderinkshuis aan de Klomp 35 in Enschede, is inmiddels niet meer weg te denken uit het Twentse medialandschap.

Met onze succesvolle uitgaven TOM, Twentelife, TwenteSport en WIT en jaarlijkse specials als het Enschede Marathon Magazine en Military Magazine, bieden wij u het ideale platform om te adverteren en uw doelgroepen te bereiken, zowel in print als online. Of het nu gaat om b2b, lifestyle, human interest, sport of wonen, Van Deinse Media is van alle markten thuis!",http://www.vandeinsemedia.nl,2005.0,Self-Employed,"Uitgeven van magazines en brochures, Huisstijl- en webdesign, Evenementenorganisatie, Media-advies en begeleiding",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/van-deinse-media-b.v./,Van Deinse Media B.V.,11-50 employees,Publishing,"Van Deinse Media B.V. is a publishing company based out of Gasfabriekstraat 67, ENSCHEDE, Netherlands.",http://www.vandeinsemedia.nl,,,,,,
https://www.linkedin.com/company/van-reekum-enterprise-architectuur-diensten/,van Reekum Enterprise Architectuur Diensten,0-1 employees,Information Technology & Services,adviseren over de inzet van informatietechnologie binnen organisaties met behulp van Enterprise Architectuur.,http://www.reekum.com,2017.0,Self-Employed,Enterprise Architecture,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/van-veen-it/,Van Veen IT,0-1 employees,Information Technology & Services,uw partner in maatweb oplossingen,https://www.vanveenit.nl,2019.0,Self-Employed,,Zwolle,Nederland,"Zwolle, Nederland"
https://www.linkedin.com/company/van-wijhe-consultancy/,van Wijhe Consultancy,0-1 employees,Computer Software,"Een site over Apache, PHP en MySQL.

Een site waar in de loop van de tijd artikelen over Apache, PHP en MySQL gepubliceerd zullen worden.

De grondslagen en scripts zullen op deze site gepubliceerd en uitgelegd gaan worden, en eventuele schrijvers kunnen hier hun scripts en artikelen plaatsen.

Met name beginnende PHP, MySQL ontwikkelaars kunnen hier veel aan hebben.",http://portaal.vanwijhecons.nl,,Sole Proprietorship,,,,
https://www.linkedin.com/company/var-2/,VAR-2,2-10 employees,Information Technology & Services,Vragenlijsten voor Duurzame inzetbaarheid & Re-integratie,https://www.var-2.nl,,Privately Held,,,,
https://www.linkedin.com/company/vazqueznl/,Vazquez,11-50 employees,Marketing & Advertising,"Hola, wij zijn Vazquez.

Met passie en trots streven wij naar het hoogst haalbare doel. Fans creëren van jouw merk.

Onze professionals creëren meetbaar resultaat en staan klaar om samen merken te versterken. Zowel nationaal als internationaal.

Dit doen wij vanuit een strategische basis waarmee we de lijnen uitzetten voor ontwerp en ontwikkeling. Daarna is het alleen nog scoren met de marketing.

Begonnen in de tweede divisie als reclamebureau en uitgegroeid tot een volwaardig marketing- en communicatiebureau dat presteert op eredivisie niveau.

Van sterke merken gaat ons hart sneller kloppen. Wanneer wij de adrenaline voelen zijn wij op ons scherpst. Wat wij doen is topsport, knetterhard trainen om te blijven innoveren op het hoogst haalbare niveau.

Wij creëren fans van jouw merk.",http://www.vazquez.nl,2012.0,Public Company,"Strategie, Ontwerp, Ontwikkeling, Marketing",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/vconsyst-b.v./,VConsyst B.V.,11-50 employees,Computer Software,"VConsyst B.V. is a computer software company based out of Schering 31, GENEMUIDEN, Netherlands.",http://www.vconsyst.nl,,,,,,
https://www.linkedin.com/company/3099581/,Vendic,11-50 employees,Internet,"We are Vendic. Magento 2 certified pros who build smart, powerful and scalable webshops. We do this with Vendic Elements. The Magento 2 springboard for online retailers. A ready-to-use webshop filled with numerous tested and successful features, where entrepreneurs can continue to build their brand.

From 2013 we develop projects that seamlessly fit the organization, built with the techniques of today. We do this together with our customers. The versatility of branches and wishes of our customers ensures new energy and unique creations that we are proud of. Creations that amaze and convert visitors.

Vendic, Magento 2 specialists
We are a fan of Magento and are both specialized and Magento certified. Do you want a new webshop or is your webshop ready for change? We like to think along and help you realize a Magento webshop that you hardly have to worry about.",https://vendic.nl/,2013.0,Privately Held,"Magento hosting, Magento webshops, Magento support, API integratie",,,
https://www.linkedin.com/company/venema-it-consultancy/,Venema IT Consultancy BV,0-1 employees,Computer Software,"Venema IT Consultancy is specialised in realising software solutions for enterprises. Experienced in designing applications for 1000+ users over multiple locations.

Industries: business services, insurance, advertising, government
Specialities: software architecture, software design, .NET devlopment, distributed software",http://microsoft.net-consultant.nl,2009.0,Privately Held,".NET Consultancy, .NET ontwikkelaar, .NET ontwerper, .NET architect, ASP.NET ontwerper",,,
https://www.linkedin.com/company/veneta-bv/,Veneta.com,51-200 employees,Internet,"Wij groeien hard. Héél hard! Dat betekent dat we iedere dag voor nieuwe (online) uitdagingen komen te staan. Die uitdagingen pakken wij graag aan! En daarvoor zoeken we de beste vakidioten. Want dat zijn we allemaal: stuk voor stuk. Ons team is jong, dynamisch, enthousiast en gezellig. Het Veneta-DNA stroomt door ons bloed en we mikken altijd op the next level in E-commerce en Sales. We gaan voor het beste resultaat, voelen ons owner van het vakgebied en blijven ontwikkelen. Hoe we dat doen? Door samen te werken. Tussen de bedrijven door werken we óók hard aan onze tafelvoetbal- en midgetgolfscores. Hoort bij echte teamplayers, toch? ;-) En onze personeelsfeesten? Die leveren genoég gespreksstof op tijdens de vrijdagmiddagborrels! ",https://www.veneta.com/,2012.0,Privately Held,"Raamdecoratie, Online webshop, Service, Advies bij u Thuis, Zonwering, Marketing, Sales, Online Marketing, Feestjes vieren",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/veor-projects/,VEOR Projects,2-10 employees,Information Technology & Services,"VEOR Adviseert, Begeleidt en Controleert",http://www.veor.nl,1991.0,Privately Held,"Adviseren, Begeleiden, Controleren",Lievelde,Gelderland,"Lievelde, Gelderland"
https://www.linkedin.com/company/vepon-automatisering-b-v-/,Vepon Automatisering B.V.,2-10 employees,Computer Software,"This listing was automatically created by LinkedIn. This listing is not currently maintained by, endorsed by or affiliated with Vepon Automatisering B.V.. Learn more",http://guideid.nl,,,,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/verbleif/,Verbleif,2-10 employees,Computer Software,Een digitale oplossing voor vakantieparken en hotels. Een systeem om alle werkzaamheden in te beheren.,https://verbleif.com,2018.0,Privately Held,,Hardenberg,Overijssel,"Hardenberg, Overijssel"
https://www.linkedin.com/company/vergelijk.nl/,Vergelijk.nl,11-50 employees,Internet,"Sinds 1999 stelt Vergelijk.nl consumenten in staat een weloverwogen keuze te maken voordat ze iets kopen. Daarmee was Vergelijk.nl de eerste prijs- en productvergelijker in Nederland. Op basis van gedetailleerde specificaties kunnen consumenten bepalen welk product het beste bij hun wensen past en bij welke webwinkel ze het vervolgens het beste kunnen aanschaffen (gezien prijs, levertijd en portokosten). Vergelijk.nl is een onafhankelijk bedrijf. Het streeft ernaar zo neutraal mogelijk producten, prijzen en aanbieders te vergelijken. Vergelijk.nl maakt deel uit van Compare Group en is ook actief in België en Finland.",https://www.vergelijk.nl,1999.0,Privately Held,"vergelijkingswebsite, winkelreviews, productreviews, prijsvergelijker, productvergelijker, vergelijk, e-commerce",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/versio-bv/,Versio,11-50 employees,Internet,Realiseer jouw online project bij Versio. Onze helpdesk staat iedere dag voor je klaar.,https://www.versio.nl/,2008.0,Sole Proprietorship,"Domeinnamen, Website, Webshop, Webhosting",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/viaware-b-v-/,Viaware - A FoodChain ID Company,2-10 employees,Information Technology & Services,Risk management of food contact materials.,http://viaware.nl,2013.0,Privately Held,,,,
https://www.linkedin.com/company/vidinexus/,VidiNexus,2-10 employees,Information Technology & Services,"Interactive social screens. Attract | Engage | Connect For Exhibitions, Museums and Business venues.",https://www.vidinexus.com,2014.0,Privately Held,"software development, interaction design, software architecture, public screens, social media, product design, platform development",Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/villa5/,Villa5,11-50 employees,Graphic Design,"Wij zijn VILLA 5! Een enthousiast team vol met creatieve doeners die zich met veel passie, deskundigheid en frisse inspiratie vastbijten in de meest uiteenlopende reclameprojecten. 

Je kan bij ons terecht voor campagnes, huisstijlontwikkeling, communicatieadvies, dtp, animaties, video, fotobewerking, websites, social media workshops, communicatiemiddelen, creatieve concepten, merkpositionering, brainstormsessies, advertenties en nog veel meer. Ons motto: ‘Wat niet kan is nog nooit gebeurd!’. 

Nieuwsgiering? Volg ons ook via Twitter @villavijf, of kom een keer met ons verder praten tijdens onze Thuis-bij-VILLA 5-borrel. Iedere vrijdagmiddag vanaf 16.00 uur.",http://villa5.nl/werkenbij,2014.0,Public Company,"Graphic design, concept, creaties, content, projectmanagement, social media, evenementenorganisatie, campagnes",,,
https://www.linkedin.com/company/virtualpaint%C2%AE/,VirtualPaint®,2-10 employees,Computer Software,"VirtualPaint® allows better, faster, cost efficient and environmentally friendly painter training.",http://www.virtualpaint.eu,,Privately Held,,Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/vismaverzuim/,Visma Verzuim,51-200 employees,Computer Software,Make progress happen!,http://vismaverzuim.com,,Privately Held,"verzuimmanagement, verzuimbegeleiding, verzuimsoftware, verzuimpreventie, duurzame inzetbaarheid",Nieuwegein,Utrecht,"Nieuwegein, Utrecht"
https://www.linkedin.com/company/vobyte-automatisering-b.v./,Vobyte Automatisering b.v.,2-10 employees,Information Technology & Services,"Vobyte is a ""IT Contractor"" company specialized in IT hardware, Cloud, standard- and custom automation and consultancy.",https://www.vobyte.nl,2009.0,Partnership,"Hosting, Servers, Infrastructure, Hardware and More., Quality, Mail Clustering, Architecture, Network, Storage, Project, Cloud, Clustering, Custom, Crowd IT Technology, Loadbalancers, Firewalls, Crypto Systems, Company Systems (Broadcast, mainframes), VPN Enterprise, Fi",Haarlem,North Holland,"Haarlem, North Holland"
https://www.linkedin.com/company/voetbal-com/,Voetbal.com,11-50 employees,Publishing,"Online platform gericht op het nationale en internationale voetbal dat gelanceerd is in januari 2014.
Met drie grote pijlers actueel nieuws, statistieken en live verslaggeving. We hebben met voetbal.com de gezonde ambitie om binnen 3 jaar in de top 5 best bezochte sites/apps op voetbalgebied te behoren in Nederland.
Samenwerkingsmogelijkheden met fansites/clubsites en overige mediapartnes mogelijk. Altijd op zoek naar nieuwe partnerships voor eventuele marketing en/of promotionele mogelijkheden met een win-win situatie.",http://www.voetbal.com,2014.0,Public Company,SportData and Contentcreatie,Bathmen,Overijssel,"Bathmen, Overijssel"
https://www.linkedin.com/company/voicedata/,VoiceData,11-50 employees,Computer Software,"VoiceData is a computer software company based out of Turbinestraat 40, HENGELO OV, Netherlands.",,,,,,,
https://www.linkedin.com/company/voicedata-b-v-/,Voicedata B.V.,11-50 employees,Telecommunications,"Voicedata B.V. is sinds januari 2004 actief op de zakelijke telecommarkt. Voicedata richtte zich vanaf het eerste moment op Voice-over-IP ofwel bellen via Internet. Hiermee is Voicedata één van de oudste spelers op de markt die volledig op VoIP gefocust zijn.

De kernactiviteit van Voicedata is het leveren van spraakdiensten over internet gecombineerd met vast-mobiel proposities op hosted telefonie en telefooncentrales. Naast vaste IP-telefonie biedt Voicedata een totaalpakket (DSL, Fiber, Mobiele telefonie, Corporate Numbers) dat volledig aansluit op uw wensen.",https://www.voicedata.nl,2004.0,Public Company,"Telecom, Fiber, Managed Voice, VoIP, DSL, Hosted VoIP, Managed Services, Cloud telephony, Vast mobiel, Cloud services, FMC / Vast mobiel integratie, Mobiele telefonie, SIP trunk",Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/voizes/,Voizes,11-50 employees,Telecommunications,"Voizes levert telediensten. We doen dit voor zowel profit- als non-profitorganisaties.
Voor het bedrijfsleven, overheidsorganisaties, verenigingen en stichtingen.
Daarnaast verzorgen we ook secretariële ondersteuning en kunt u bij ons terecht
voor het opzetten van uw helpdesk of na bel-projecten.

Door ons goed in uw organisatie te verdiepen kunnen we ons presenteren als medewerker van uw bedrijf. We doen dit professioneel en met persoonlijke betrokkenheid. Onze personal touch.",http://www.Voizes.nl,,Public Company,,Enschede,Overijssel,"Enschede, Overijssel"
